StockCode,Description,Country,YearMonth,TotalSales,TotalQty
79191C,RETRO PLASTIC ELEPHANT TRAY,France,2011-01,10.2,12
21786,POLKADOT RAIN HAT,France,2011-01,10.08,24
21918,SET 12 KIDS COLOUR  CHALK STICKS,France,2011-01,10.08,24
22037,ROBOT BIRTHDAY CARD,France,2011-01,10.08,24
84817,DANISH ROSE DECORATIVE PLATE,France,2011-01,10.08,24
85206A,CREAM FELT EASTER EGG BASKET,France,2011-01,9.9,6
20723,STRAWBERRY CHARLOTTE BAG,France,2011-01,8.5,10
10125,MINI FUNKY DESIGN TAPES,France,2011-01,8.4,20
22440,BALLOON WATER BOMB PACK OF 35,France,2011-01,8.4,20
21980,PACK OF 12 RED RETROSPOT TISSUES,France,2011-01,6.96,24
22616,PACK OF 12 LONDON TISSUES,France,2011-01,6.96,24
16237,SLEEPING CAT ERASERS,France,2011-01,6.3,30
79190B,RETRO PLASTIC POLKA TRAY,France,2011-01,6.3,15
16236,KITTY PENCIL ERASERS,France,2011-01,5.88,28
16238,PARTY TIME PENCIL ERASERS,France,2011-01,5.88,28
21507,"ELEPHANT, BIRTHDAY CARD,",France,2011-01,5.04,12
21509,COWBOYS AND INDIANS BIRTHDAY CARD,France,2011-01,5.04,12
22024,RAINY LADIES BIRTHDAY CARD,France,2011-01,5.04,12
22134,MINI LADLE LOVE HEART RED,France,2011-01,5.04,12
84821,DANISH ROSE DELUXE COASTER,France,2011-01,5.04,24
POST,POSTAGE,France,2011-02,828,46
15056BL,EDWARDIAN PARASOL BLACK,France,2011-02,178.5,30
22492,MINI PAINT SET VINTAGE,France,2011-02,163.8,252
22554,PLASTERS IN TIN WOODLAND ANIMALS,France,2011-02,118.8,72
20750,RED RETROSPOT MINI CASES,France,2011-02,111.3,14
22352,LUNCH BOX WITH CUTLERY RETROSPOT,France,2011-02,107.1,42
22551,PLASTERS IN TIN SPACEBOY,France,2011-02,99.0,60
22556,PLASTERS IN TIN CIRCUS PARADE,France,2011-02,99.0,60
22659,LUNCH BOX I LOVE LONDON,France,2011-02,93.6,48
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,France,2011-02,91.8,36
22435,SET OF 9 HEART SHAPED BALLOONS,France,2011-02,90,72
22961,JAM MAKING SET PRINTED,France,2011-02,87.0,60
22740,POLKADOT PEN,France,2011-02,81.6,96
21731,RED TOADSTOOL LED NIGHT LIGHT,France,2011-02,79.2,48
84375,SET OF 20 KIDS COOKIE CUTTERS,France,2011-02,75.6,36
22138,BAKING SET 9 PIECE RETROSPOT,France,2011-02,74.25,15
21936,RED RETROSPOT PICNIC BAG,France,2011-02,73.75,25
20679,EDWARDIAN PARASOL RED,France,2011-02,71.4,12
20676,RED RETROSPOT BOWL,France,2011-02,70,56
22607,WOODEN ROUNDERS GARDEN SET,France,2011-02,68,8
48138,DOORMAT UNION FLAG,France,2011-02,63.6,8
21086,SET/6 RED SPOTTY PAPER CUPS,France,2011-02,62.4,96
21080,SET/20 RED RETROSPOT PAPER NAPKINS,France,2011-02,61.2,72
21094,SET/6 RED SPOTTY PAPER PLATES,France,2011-02,61.2,72
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,France,2011-02,60,48
21246,RED RETROSPOT BIG BOWL,France,2011-02,59.4,12
15056N,EDWARDIAN PARASOL NATURAL,France,2011-02,53.55,9
85014B,RED RETROSPOT UMBRELLA,France,2011-02,53.55,9
20665,RED RETROSPOT PURSE,France,2011-02,53.1,18
22326,ROUND SNACK BOXES SET OF4 WOODLAND,France,2011-02,53.1,18
21212,PACK OF 72 RETROSPOT CAKE CASES,France,2011-02,52.8,96
22423,REGENCY CAKESTAND 3 TIER,France,2011-02,51.0,4
22605,WOODEN CROQUET GARDEN SET,France,2011-02,51,4
22606,WOODEN SKITTLES GARDEN SET,France,2011-02,51,4
47599A,PINK PARTY BAGS,France,2011-02,50.4,24
20725,LUNCH BAG RED RETROSPOT,France,2011-02,49.5,30
47566,PARTY BUNTING,France,2011-02,49.5,10
47566B,TEA TIME PARTY BUNTING,France,2011-02,49.5,10
22366,DOORMAT AIRMAIL,France,2011-02,47.7,6
22660,DOORMAT I LOVE LONDON,France,2011-02,47.7,6
22367,CHILDRENS APRON SPACEBOY DESIGN,France,2011-02,46.8,24
22466,FAIRY TALE COTTAGE NIGHTLIGHT,France,2011-02,46.8,24
22629,SPACEBOY LUNCH BOX,France,2011-02,46.8,24
22630,DOLLY GIRL LUNCH BOX,France,2011-02,46.8,24
21535,RED RETROSPOT SMALL MILK JUG,France,2011-02,45.9,18
22970,LONDON BUS COFFEE MUG,France,2011-02,45.9,18
21746,SMALL RED RETROSPOT WINDMILL,France,2011-02,45,36
22073,RED RETROSPOT STORAGE JAR,France,2011-02,45,12
22356,CHARLOTTE BAG PINK POLKADOT,France,2011-02,42.5,50
21528,DAIRY MAID TRADITIONAL TEAPOT,France,2011-02,41.7,6
22741,FUNKY DIVA PEN,France,2011-02,40.8,48
22857,ASSORTED EASTER GIFT TAGS,France,2011-02,40.8,48
22540,MINI JIGSAW CIRCUS PARADE,France,2011-02,40.32,96
22077,6 RIBBONS RUSTIC CHARM,France,2011-02,39.6,24
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,France,2011-02,39.6,24
22332,SKULLS PARTY BAG + STICKER SET,France,2011-02,39.6,24
22333,RETROSPOT PARTY BAG + STICKER SET,France,2011-02,39.6,24
22334,DINOSAUR PARTY BAG + STICKER SET,France,2011-02,39.6,24
20682,RED RETROSPOT CHILDRENS UMBRELLA,France,2011-02,39.0,12
20684,STRAWBERRY DREAM CHILDS UMBRELLA,France,2011-02,39.0,12
20712,JUMBO BAG WOODLAND ANIMALS,France,2011-02,39.0,20
22526,WHEELBARROW FOR CHILDREN,France,2011-02,38.25,3
22748,POPPY'S PLAYHOUSE KITCHEN,France,2011-02,37.8,18
22899,CHILDREN'S APRON DOLLY GIRL,France,2011-02,37.8,18
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,France,2011-02,37.8,18
21042,RED RETROSPOT APRON,France,2011-02,35.7,6
85014A,BLACK/BLUE POLKADOT UMBRELLA,France,2011-02,35.7,6
22090,PAPER BUNTING RETROSPOT,France,2011-02,35.4,12
22328,ROUND SNACK BOXES SET OF 4 FRUITS,France,2011-02,35.4,12
22215,CAKE STAND WHITE TWO TIER LACE,France,2011-02,34,4
22437,SET OF 9 BLACK SKULL BALLOONS,France,2011-02,34,40
22752,SET 7 BABUSHKA NESTING BOXES,France,2011-02,34,4
22382,LUNCH BAG SPACEBOY DESIGN,France,2011-02,33.0,20
22383,LUNCH BAG SUKI  DESIGN,France,2011-02,33.0,20
22384,LUNCH BAG PINK POLKADOT,France,2011-02,33.0,20
20685,DOORMAT RED RETROSPOT,France,2011-02,31.8,4
20975,12 PENCILS SMALL TUBE RED RETROSPOT,France,2011-02,31.2,48
22434,BALLOON PUMP WITH 10 BALLOONS,France,2011-02,31.2,16
21062,PARTY INVITES SPACEMAN,France,2011-02,30.6,36
21558,SKULL LUNCH BOX WITH CUTLERY,France,2011-02,30.6,12
22303,COFFEE MUG APPLES DESIGN,France,2011-02,30.6,12
22520,CHILDS GARDEN TROWEL BLUE,France,2011-02,30.6,36
22521,CHILDS GARDEN TROWEL PINK,France,2011-02,30.6,36
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,France,2011-02,30.6,12
22539,MINI JIGSAW DOLLY GIRL,France,2011-02,30.24,72
22544,MINI JIGSAW SPACEBOY,France,2011-02,30.24,72
22893,MINI CAKE STAND T-LIGHT HOLDER,France,2011-02,30.24,72
21121,SET/10 RED POLKADOT PARTY CANDLES,France,2011-02,30,24
21122,SET/10 PINK POLKADOT PARTY CANDLES,France,2011-02,30,24
21124,SET/10 BLUE POLKADOT PARTY CANDLES,France,2011-02,30,24
21915,RED  HARMONICA IN BOX,France,2011-02,30,24
22072,RED RETROSPOT TEA CUP AND SAUCER,France,2011-02,30,8
22620,4 TRADITIONAL SPINNING TOPS,France,2011-02,30,24
22725,ALARM CLOCK BAKELIKE CHOCOLATE,France,2011-02,30,8
22726,ALARM CLOCK BAKELIKE GREEN,France,2011-02,30,8
22727,ALARM CLOCK BAKELIKE RED,France,2011-02,30,8
22728,ALARM CLOCK BAKELIKE PINK,France,2011-02,30,8
22729,ALARM CLOCK BAKELIKE ORANGE,France,2011-02,30,8
22139,RETROSPOT TEA SET CERAMIC 11 PC,France,2011-02,29.7,6
22617,BAKING SET SPACEBOY DESIGN,France,2011-02,29.7,6
22861,EASTER TIN CHICKS IN GARDEN,France,2011-02,29.7,18
21242,RED RETROSPOT PLATE,France,2011-02,27.04,16
22236,CAKE STAND 3 TIER MAGIC GARDEN,France,2011-02,25.5,2
22282,12 EGG HOUSE PAINTED WOOD,France,2011-02,25.5,2
22891,TEA FOR ONE POLKADOT,France,2011-02,25.5,6
22960,JAM MAKING SET WITH JARS,France,2011-02,25.5,6
21749,LARGE RED RETROSPOT WINDMILL,France,2011-02,25.2,12
22747,POPPY'S PLAYHOUSE BATHROOM,France,2011-02,25.2,12
22902,TOTE BAG I LOVE LONDON,France,2011-02,25.2,12
21224,SET/4 SKULL BADGES,France,2011-02,25,20
84997B,CHILDRENS CUTLERY RETROSPOT RED,France,2011-02,24.9,6
84997C,CHILDRENS CUTLERY POLKADOT BLUE,France,2011-02,24.9,6
21987,PACK OF 6 SKULL PAPER CUPS,France,2011-02,23.4,36
22938,CUPCAKE LACE PAPER SET 6,France,2011-02,23.4,12
21218,RED SPOTTY BISCUIT TIN,France,2011-02,22.5,6
21843,RED RETROSPOT CAKE STAND,France,2011-02,21.9,2
21059,PARTY INVITES DINOSAURS,France,2011-02,20.4,24
21063,PARTY INVITES JAZZ HEARTS,France,2011-02,20.4,24
21544,SKULLS  WATER TRANSFER TATTOOS,France,2011-02,20.4,24
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,France,2011-02,20.4,8
21716,BOYS VINTAGE TIN SEASIDE BUCKET,France,2011-02,20.4,8
21988,PACK OF 6 SKULL PAPER PLATES,France,2011-02,20.4,24
21989,PACK OF 20 SKULL PAPER NAPKINS,France,2011-02,20.4,24
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,France,2011-02,20.4,24
22418,10 COLOUR SPACEBOY PEN,France,2011-02,20.4,24
22522,CHILDS GARDEN FORK BLUE,France,2011-02,20.4,24
22523,CHILDS GARDEN FORK PINK,France,2011-02,20.4,24
22637,PIGGY BANK RETROSPOT,France,2011-02,20.4,8
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,France,2011-02,20.4,24
20677,PINK POLKADOT BOWL,France,2011-02,20,16
22628,PICNIC BOXES SET OF 3 RETROSPOT,France,2011-02,19.8,4
21208,PASTEL COLOUR HONEYCOMB FAN,France,2011-02,19.8,12
21209,MULTICOLOUR HONEYCOMB FAN,France,2011-02,19.8,12
21328,BALLOONS  WRITING SET,France,2011-02,19.8,12
22136,LOVE HEART SOCK HANGER,France,2011-02,19.8,12
22209,WOOD STAMP SET HAPPY BIRTHDAY,France,2011-02,19.8,12
22242,5 HOOK HANGER MAGIC TOADSTOOL,France,2011-02,19.8,12
22553,PLASTERS IN TIN SKULLS,France,2011-02,19.8,12
22555,PLASTERS IN TIN STRONGMAN,France,2011-02,19.8,12
22557,PLASTERS IN TIN VINTAGE PAISLEY,France,2011-02,19.8,12
22859,EASTER TIN BUNNY BOUQUET,France,2011-02,19.8,12
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,France,2011-02,19.8,12
85040A,S/4 PINK FLOWER CANDLES IN BOWL,France,2011-02,19.8,12
20681,PINK POLKADOT CHILDRENS UMBRELLA,France,2011-02,19.5,6
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,France,2011-02,19.5,6
21931,JUMBO STORAGE BAG SUKI,France,2011-02,19.5,10
85099B,JUMBO BAG RED RETROSPOT,France,2011-02,19.5,10
22354,RETROSPOT PADDED SEAT CUSHION,France,2011-02,18.75,5
22558,CLOTHES PEGS RETROSPOT PACK 24,France,2011-02,17.88,12
21696,SMALL SILVER TRELLIS CANDLEPOT,France,2011-02,17.7,6
21890,S/6 WOODEN SKITTLES IN COTTON BAG,France,2011-02,17.7,6
22084,PAPER CHAIN KIT EMPIRE,France,2011-02,17.7,6
22361,GLASS JAR DAISY FRESH COTTON WOOL,France,2011-02,17.7,6
22699,ROSES REGENCY TEACUP AND SAUCER,France,2011-02,17.7,6
22900,SET 2 TEA TOWELS I LOVE LONDON,France,2011-02,17.7,6
22904,CALENDAR PAPER CUT DESIGN,France,2011-02,17.7,6
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,France,2011-02,17.7,6
22549,PICTURE DOMINOES,France,2011-02,17.4,12
22621,TRADITIONAL KNITTING NANCY,France,2011-02,17.4,12
22650,CERAMIC PIRATE CHEST MONEY BANK,France,2011-02,17.4,12
22969,HOMEMADE JAM SCENTED CANDLES,France,2011-02,17.4,12
20724,RED RETROSPOT CHARLOTTE BAG,France,2011-02,17.0,20
22355,CHARLOTTE BAG SUKI DESIGN,France,2011-02,17.0,20
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,France,2011-02,17.0,20
22894,TABLECLOTH RED APPLES DESIGN,France,2011-02,17,2
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,France,2011-02,16.6,4
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,France,2011-02,16.6,4
20726,LUNCH BAG WOODLAND,France,2011-02,16.5,10
22662,LUNCH BAG DOLLY GIRL DESIGN,France,2011-02,16.5,10
22736,RIBBON REEL MAKING SNOWMEN,France,2011-02,16.5,10
22737,RIBBON REEL CHRISTMAS PRESENT,France,2011-02,16.5,10
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,France,2011-02,16.5,10
20749,ASSORTED COLOUR MINI CASES,France,2011-02,15.9,2
21524,DOORMAT SPOTTY HOME SWEET HOME,France,2011-02,15.9,2
21527,RED RETROSPOT TRADITIONAL TEAPOT,France,2011-02,15.9,2
22365,DOORMAT RESPECTABLE HOUSE,France,2011-02,15.9,2
20974,12 PENCILS SMALL TUBE SKULL,France,2011-02,15.6,24
21156,RETROSPOT CHILDRENS APRON,France,2011-02,15.6,8
22898,CHILDRENS APRON APPLES DESIGN,France,2011-02,15.6,8
22781,GUMBALL MAGAZINE RACK,France,2011-02,15.3,2
21039,RED RETROSPOT SHOPPING BAG,France,2011-02,15.3,6
22302,COFFEE MUG PEARS  DESIGN,France,2011-02,15.3,6
22350,ILLUSTRATED CAT BOWL,France,2011-02,15.3,6
22390,PAPERWEIGHT CHILDHOOD MEMORIES,France,2011-02,15.3,6
22467,GUMBALL COAT RACK,France,2011-02,15.3,6
22937,BAKING MOULD CHOCOLATE CUPCAKES,France,2011-02,15.3,6
22971,QUEENS GUARD COFFEE MUG,France,2011-02,15.3,6
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,France,2011-02,15.3,6
20658,RED RETROSPOT LUGGAGE TAG,France,2011-02,15,12
21126,SET OF 6 GIRLS CELEBRATION CANDLES,France,2011-02,15,12
21354,TOAST ITS - BEST MUM,France,2011-02,15,12
21439,BASKET OF TOADSTOOLS,France,2011-02,15,12
21891,TRADITIONAL WOODEN SKIPPING ROPE,France,2011-02,15,12
21914,BLUE HARMONICA IN BOX,France,2011-02,15,12
22109,FULL ENGLISH BREAKFAST PLATE,France,2011-02,15,4
22254,FELT TOADSTOOL LARGE,France,2011-02,15,12
22567,20 DOLLY PEGS RETROSPOT,France,2011-02,15,12
22619,SET OF 6 SOLDIER SKITTLES,France,2011-02,15,4
22966,GINGERBREAD MAN COOKIE CUTTER,France,2011-02,15,12
22976,CIRCUS PARADE CHILDRENS EGG CUP,France,2011-02,15,12
37370,RETRO COFFEE MUGS ASSORTED,France,2011-02,15,12
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,France,2011-02,15,12
85049D,BRIGHT BLUES RIBBONS,France,2011-02,15,12
85169D,PINK LOVE BIRD CANDLE,France,2011-02,15,12
22623,BOX OF VINTAGE JIGSAW BLOCKS,France,2011-02,14.85,3
22720,SET OF 3 CAKE TINS PANTRY DESIGN,France,2011-02,14.85,3
21937,STRAWBERRY   PICNIC BAG,France,2011-02,14.75,5
21981,PACK OF 12 WOODLAND TISSUES,France,2011-02,13.92,48
22614,PACK OF 12 SPACEBOY TISSUES,France,2011-02,13.92,48
22615,PACK OF 12 CIRCUS PARADE TISSUES,France,2011-02,13.92,48
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,France,2011-02,13.92,48
21976,PACK OF 60 MUSHROOM CAKE CASES,France,2011-02,13.2,24
21977,PACK OF 60 PINK PAISLEY CAKE CASES,France,2011-02,13.2,24
22417,PACK OF 60 SPACEBOY CAKE CASES,France,2011-02,13.2,24
22436,12 COLOURED PARTY BALLOONS,France,2011-02,13,20
16218,CARTOON  PENCIL SHARPENERS,France,2011-02,12.8,80
22514,CHILDS GARDEN SPADE BLUE,France,2011-02,12.6,6
22515,CHILDS GARDEN SPADE PINK,France,2011-02,12.6,6
22516,CHILDS GARDEN RAKE BLUE,France,2011-02,12.6,6
22517,CHILDS GARDEN RAKE PINK,France,2011-02,12.6,6
22518,CHILDS GARDEN BRUSH BLUE,France,2011-02,12.6,6
22519,CHILDS GARDEN BRUSH PINK,France,2011-02,12.6,6
85032C,CURIOUS IMAGES GIFT WRAP SET,France,2011-02,12.6,6
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,France,2011-02,12.6,6
21154,RED RETROSPOT OVEN GLOVE,France,2011-02,12.5,10
22524,CHILDRENS GARDEN GLOVES BLUE,France,2011-02,12.5,10
22525,CHILDRENS GARDEN GLOVES PINK,France,2011-02,12.5,10
23230,WRAP ALPHABET DESIGN,France,2011-02,10.5,25
23231,WRAP DOILEY DESIGN,France,2011-02,10.5,25
23232,WRAP VINTAGE PETALS  DESIGN,France,2011-02,10.5,25
20981,12 PENCILS TALL TUBE WOODLAND,France,2011-02,10.2,12
20983,12 PENCILS TALL TUBE RED RETROSPOT,France,2011-02,10.2,12
21078,SET/20 STRAWBERRY PAPER NAPKINS,France,2011-02,10.2,12
21700,BIG DOUGHNUT FRIDGE MAGNETS,France,2011-02,10.2,12
22132,RED LOVE HEART SHAPE CUP,France,2011-02,10.2,12
22133,PINK LOVE HEART SHAPE CUP,France,2011-02,10.2,12
22197,SMALL POPCORN HOLDER,France,2011-02,10.2,12
22348,TEA BAG PLATE RED RETROSPOT,France,2011-02,10.2,12
22613,PACK OF 20 SPACEBOY NAPKINS,France,2011-02,10.2,12
22907,PACK OF 20 NAPKINS PANTRY DESIGN,France,2011-02,10.2,12
22908,PACK OF 20 NAPKINS RED APPLES,France,2011-02,10.2,12
22922,FRIDGE MAGNETS US DINER ASSORTED,France,2011-02,10.2,12
22962,JAM JAR WITH PINK LID,France,2011-02,10.2,12
22963,JAM JAR WITH GREEN LID,France,2011-02,10.2,12
84821,DANISH ROSE DELUXE COASTER,France,2011-02,10.2,12
71101E,STANDING FAIRY POLE SUPPORT,France,2011-02,10.2,12
21703,BAG 125g SWIRLY MARBLES,France,2011-02,10.08,24
22027,TEA PARTY BIRTHDAY CARD,France,2011-02,10.08,24
22029,SPACEBOY BIRTHDAY CARD,France,2011-02,10.08,24
22714,CARD BIRTHDAY COWBOY,France,2011-02,10.08,24
22716,CARD CIRCUS PARADE,France,2011-02,10.08,24
40016,CHINESE DRAGON PAPER LANTERNS,France,2011-02,10.08,24
21217,RED RETROSPOT ROUND CAKE TINS,France,2011-02,9.95,1
22858,EASTER TIN KEEPSAKE,France,2011-02,9.9,6
79030G,"TUMBLER, NEW ENGLAND",France,2011-02,9.9,6
15036,ASSORTED COLOURS SILK FAN,France,2011-02,9,12
20723,STRAWBERRY CHARLOTTE BAG,France,2011-02,8.5,10
21980,PACK OF 12 RED RETROSPOT TISSUES,France,2011-02,6.96,24
21982,PACK OF 12 SUKI TISSUES,France,2011-02,6.96,24
21985,PACK OF 12 HEARTS DESIGN TISSUES,France,2011-02,6.96,24
22616,PACK OF 12 LONDON TISSUES,France,2011-02,6.96,24
85230E,STRAWBRY SCENTED VOTIVE CANDLE,France,2011-02,6.96,24
85230G,ORANGE VOTIVE CANDLE,France,2011-02,6.96,24
79190B,RETRO PLASTIC POLKA TRAY,France,2011-02,6.3,15
16012,FOOD/DRINK SPONGE STICKERS,France,2011-02,5.04,24
21506,"FANCY FONT BIRTHDAY CARD,",France,2011-02,5.04,12
21509,COWBOYS AND INDIANS BIRTHDAY CARD,France,2011-02,5.04,12
22024,RAINY LADIES BIRTHDAY CARD,France,2011-02,5.04,12
22037,ROBOT BIRTHDAY CARD,France,2011-02,5.04,12
22713,CARD I LOVE LONDON,France,2011-02,5.04,12
22915,ASSORTED BOTTLE TOP  MAGNETS,France,2011-02,5.04,12
POST,POSTAGE,France,2011-03,900,50
85099F,JUMBO BAG STRAWBERRY,France,2011-03,377.5,210
22386,JUMBO BAG PINK POLKADOT,France,2011-03,358,200
22989,SET 2 PANTRY DESIGN TEA TOWELS,France,2011-03,275,100
22900,SET 2 TEA TOWELS I LOVE LONDON,France,2011-03,251.7,78
84879,ASSORTED COLOUR BIRD ORNAMENT,France,2011-03,232,160
84375,SET OF 20 KIDS COOKIE CUTTERS,France,2011-03,226.8,108
22554,PLASTERS IN TIN WOODLAND ANIMALS,France,2011-03,221.7,146
22556,PLASTERS IN TIN CIRCUS PARADE,France,2011-03,221.7,146
22423,REGENCY CAKESTAND 3 TIER,France,2011-03,213.45,19
23007,SPACEBOY BABY GIFT SET,France,2011-03,213.3,14
22629,SPACEBOY LUNCH BOX,France,2011-03,203.1,114
21731,RED TOADSTOOL LED NIGHT LIGHT,France,2011-03,198.0,120
22492,MINI PAINT SET VINTAGE,France,2011-03,187.2,288
21094,SET/6 RED SPOTTY PAPER PLATES,France,2011-03,183.84,240
22551,PLASTERS IN TIN SPACEBOY,France,2011-03,182.1,122
21086,SET/6 RED SPOTTY PAPER CUPS,France,2011-03,163.8,252
22555,PLASTERS IN TIN STRONGMAN,France,2011-03,162.3,110
21080,SET/20 RED RETROSPOT PAPER NAPKINS,France,2011-03,160.92,204
22659,LUNCH BOX I LOVE LONDON,France,2011-03,152.4,88
22992,REVOLVER WOODEN RULER,France,2011-03,142.35,73
23010,CIRCUS PARADE BABY GIFT SET,France,2011-03,140.55,9
22434,BALLOON PUMP WITH 10 BALLOONS,France,2011-03,140.4,72
22991,GIRAFFE WOODEN RULER,France,2011-03,140.4,72
22090,PAPER BUNTING RETROSPOT,France,2011-03,123.9,42
22435,SET OF 9 HEART SHAPED BALLOONS,France,2011-03,121,112
21843,RED RETROSPOT CAKE STAND,France,2011-03,120.45,11
22620,4 TRADITIONAL SPINNING TOPS,France,2011-03,120,96
22630,DOLLY GIRL LUNCH BOX,France,2011-03,117.0,60
22352,LUNCH BOX WITH CUTLERY RETROSPOT,France,2011-03,107.1,42
23009,I LOVE LONDON BABY GIFT SET,France,2011-03,106.65,7
22328,ROUND SNACK BOXES SET OF 4 FRUITS,France,2011-03,106.2,36
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,France,2011-03,106.2,36
22553,PLASTERS IN TIN SKULLS,France,2011-03,102.3,62
20682,RED RETROSPOT CHILDRENS UMBRELLA,France,2011-03,97.5,30
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,France,2011-03,91.8,36
21844,RED RETROSPOT MUG,France,2011-03,91.8,36
22197,SMALL POPCORN HOLDER,France,2011-03,91.8,108
22937,BAKING MOULD CHOCOLATE CUPCAKES,France,2011-03,91.8,36
22302,COFFEE MUG PEARS  DESIGN,France,2011-03,90.9,42
22303,COFFEE MUG APPLES DESIGN,France,2011-03,90.9,42
22467,GUMBALL COAT RACK,France,2011-03,90.9,42
22139,RETROSPOT TEA SET CERAMIC 11 PC,France,2011-03,89.1,18
22961,JAM MAKING SET PRINTED,France,2011-03,87.0,60
22326,ROUND SNACK BOXES SET OF4 WOODLAND,France,2011-03,82.6,28
22072,RED RETROSPOT TEA CUP AND SAUCER,France,2011-03,81.36,24
21212,PACK OF 72 RETROSPOT CAKE CASES,France,2011-03,79.2,144
22748,POPPY'S PLAYHOUSE KITCHEN,France,2011-03,75.6,36
22562,MONSTERS STENCIL CRAFT,France,2011-03,75,60
22563,HAPPY STENCIL CRAFT,France,2011-03,75,60
22631,CIRCUS PARADE LUNCH BOX,France,2011-03,74.1,38
15056P,EDWARDIAN PARASOL PINK,France,2011-03,71.4,12
20725,LUNCH BAG RED RETROSPOT,France,2011-03,70.95,43
21210,SET OF 72 RETROSPOT PAPER  DOILIES,France,2011-03,69.6,48
22549,PICTURE DOMINOES,France,2011-03,69.6,48
22962,JAM JAR WITH PINK LID,France,2011-03,69.12,96
22963,JAM JAR WITH GREEN LID,France,2011-03,69.12,96
20685,DOORMAT RED RETROSPOT,France,2011-03,67.5,10
21524,DOORMAT SPOTTY HOME SWEET HOME,France,2011-03,67.5,10
22978,PANTRY ROLLING PIN,France,2011-03,67.5,18
48138,DOORMAT UNION FLAG,France,2011-03,67.5,10
22333,RETROSPOT PARTY BAG + STICKER SET,France,2011-03,66.0,40
22745,POPPY'S PLAYHOUSE BEDROOM,France,2011-03,63.0,30
22746,POPPY'S PLAYHOUSE LIVINGROOM,France,2011-03,63.0,30
22367,CHILDRENS APRON SPACEBOY DESIGN,France,2011-03,62.4,32
22908,PACK OF 20 NAPKINS RED APPLES,France,2011-03,62.05,73
22132,RED LOVE HEART SHAPE CUP,France,2011-03,61.2,72
22133,PINK LOVE HEART SHAPE CUP,France,2011-03,61.2,72
85099B,JUMBO BAG RED RETROSPOT,France,2011-03,60.45,31
21121,SET/10 RED POLKADOT PARTY CANDLES,France,2011-03,60,48
21122,SET/10 PINK POLKADOT PARTY CANDLES,France,2011-03,60,48
22846,BREAD BIN DINER STYLE RED,France,2011-03,59.8,4
22138,BAKING SET 9 PIECE RETROSPOT,France,2011-03,59.4,12
47566,PARTY BUNTING,France,2011-03,59.4,12
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,France,2011-03,59.0,20
84997B,CHILDRENS CUTLERY RETROSPOT RED,France,2011-03,58.1,14
22720,SET OF 3 CAKE TINS PANTRY DESIGN,France,2011-03,54.45,11
21243,PINK  POLKADOT PLATE,France,2011-03,54.08,32
22215,CAKE STAND WHITE TWO TIER LACE,France,2011-03,51,6
22960,JAM MAKING SET WITH JARS,France,2011-03,51.0,12
20750,RED RETROSPOT MINI CASES,France,2011-03,47.7,6
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,France,2011-03,45.9,18
21889,WOODEN BOX OF DOMINOES,France,2011-03,45,36
21914,BLUE HARMONICA IN BOX,France,2011-03,45,36
21915,RED  HARMONICA IN BOX,France,2011-03,45,36
22726,ALARM CLOCK BAKELIKE GREEN,France,2011-03,45,12
22729,ALARM CLOCK BAKELIKE ORANGE,France,2011-03,45,12
22616,PACK OF 12 LONDON TISSUES,France,2011-03,41.76,144
84997D,CHILDRENS CUTLERY POLKADOT PINK,France,2011-03,41.5,10
21544,SKULLS  WATER TRANSFER TATTOOS,France,2011-03,40.8,48
22894,TABLECLOTH RED APPLES DESIGN,France,2011-03,39.8,4
21977,PACK OF 60 PINK PAISLEY CAKE CASES,France,2011-03,39.6,72
84991,60 TEATIME FAIRY CAKE CASES,France,2011-03,39.6,72
21207,SKULL AND CROSSBONES  GARLAND,France,2011-03,39.6,24
22077,6 RIBBONS RUSTIC CHARM,France,2011-03,39.6,24
22329,ROUND CONTAINER SET OF 5 RETROSPOT,France,2011-03,39.6,24
22747,POPPY'S PLAYHOUSE BATHROOM,France,2011-03,37.8,18
22892,SET OF SALT AND PEPPER TOADSTOOLS,France,2011-03,37.5,30
21042,RED RETROSPOT APRON,France,2011-03,35.7,6
